"","time","gsi","gsiNorm","gsiInt","gsiDInt"
"283",1996-07-01,-0.422747216,-0.909540108721651,-0.318485560031103,0.452578890658244
"284",1996-08-01,-0.105723956,-0.525172978026129,-0.395019258644236,0.339313645744851
"285",1996-09-01,-0.490612076,-0.991821205424944,-0.454391515485625,0.228919417410056
"286",1996-10-01,-0.888634901,-1.47439428601397,-0.611371925551342,0.104879082308412
"287",1996-11-01,-0.770558655,-1.33123561722002,-0.772212238555245,-0.0349872658790311
"288",1996-12-01,-1.942892473,-2.75260320344062,-1.00278540251611,-0.18391558057167
"289",1997-01-01,-0.258854205,-0.710832019040409,-0.944549585675141,-0.312657258604666
"290",1997-02-01,-0.635115543,-1.16702091470289,-0.98274532955176,-0.429216491731847
"291",1997-03-01,-0.721178762,-1.27136616856675,-1.10551702150799,-0.548355487101529
"292",1997-04-01,0.18035626,-0.178321987431069,-1.11733186148393,-0.658902266485178
"293",1997-05-01,-0.381540894,-0.859580507165425,-1.09465457289461,-0.748490151848346
"294",1997-06-01,-0.662865253,-1.20066537476658,-1.1143795308767,-0.826120316897817
"295",1997-07-01,-0.641463507,-1.17471734905423,-1.13647763423775,-0.894286323081704
"296",1997-08-01,-0.159360934,-0.590203825709163,-1.14189687154467,-0.956526124156741
"297",1997-09-01,0.402128117,0.0905598994819219,-1.05169844613577,-1.00630170171092
"298",1997-10-01,-1.248073627,-1.91018701546062,-1.08801450692299,-1.04602191682522
"299",1997-11-01,-0.913936881,-1.50507105545201,-1.10250079344232,-1.07354596306581
"300",1997-12-01,-0.438881239,-0.929101411974559,-0.950542310820148,-1.06919237209115
"301",1998-01-01,-0.4820818,-0.981478880037965,-0.973096215903278,-1.07157125794349
"302",1998-02-01,-1.532863796,-2.25547391998877,-1.06380063301043,-1.07832586656505
"303",1998-03-01,-1.371822185,-2.06022294079357,-1.12953869736267,-1.08032767288627
"304",1998-04-01,-1.298349961,-1.97114333217211,-1.27894047609109,-1.09379505743687
"305",1998-05-01,-0.182196142,-0.6178898175124,-1.25879958528667,-1.10747380846954
