"","time","AMO_detrended","NAO_detrended","AO_detrended","GSI_detrended"
"63",1978-03-15,0.135758124919955,0.586340989168271,0.560659247852204,-0.49725275175553
"64",1978-04-15,0.124059950465324,-1.28342379638787,-0.908625932078097,-0.139817307732566
"65",1978-05-15,0.0223617760106942,0.966811418055983,0.117188887991601,-0.188757018709603
"66",1978-06-15,-0.019336398443936,1.26704663249984,0.6925037080613,-1.16228095868664
"67",1978-07-15,-0.101034572898566,-1.25271815305631,-0.546381471869002,-1.08644928366368
"68",1978-08-15,-0.0327327473531965,0.52751706138755,-0.296366651799303,-0.185959346640712
"69",1978-09-15,0.0455690781921734,0.347752275831406,-0.0419518317296044,-0.131651417617749
"70",1978-10-15,0.0938709037375431,1.81798749027526,0.951362988340094,0.0321279324052149
"71",1978-11-15,0.272172729282913,2.92822270471912,2.52597780840979,0.0393646914281784
"72",1978-12-15,0.170474554828283,-1.68154208083703,-0.923907371520509,0.787490019451142
"73",1979-01-15,0.128776380373653,-1.49130686639317,-2.17689255145081,0.489052032474105
"74",1979-02-15,0.107078205919022,-0.781071651949316,-0.641077731381112,0.0262130354970688
"75",1979-03-15,0.00538003146439223,0.66916356249454,-0.758762911311413,-0.190580822479968
"76",1979-04-15,0.0836818570097619,-1.8206012230616,-1.10174809124171,0.665099705542996
"77",1979-05-15,0.171983682555132,-1.14036600861775,-0.195333271172016,-0.509612648434041
"78",1979-06-15,0.240285508100502,1.48986920582611,0.987681548897682,-0.614647037411077
"79",1979-07-15,0.128587333645871,0.720104420269962,0.0926963689673809,-0.748405763388114
"80",1979-08-15,0.0368891591912412,0.850339634713818,-0.630188810962921,-0.78966022536515
"81",1979-09-15,0.115190984736611,0.900574849157674,0.00772600910677792,-0.528959217342187
"82",1979-10-15,0.213492810281981,-0.40918993639847,-1.19005917082352,0.265982375680777
"83",1979-11-15,0.241794635827351,0.421045278045385,0.528155649246175,0.37295723770374
"84",1979-12-15,0.28009646137272,0.891280492489241,1.34757046931587,0.105744673726704
"85",1980-01-15,0.30839828691809,-0.858484293066903,-2.01321471061443,0.657134695749667
"86",1980-02-15,0.25670011246346,-0.0582490786230476,-0.881499890544729,0.139114083772631
"87",1980-03-15,0.13500193800883,-0.418013864179192,-1.38138507047503,-0.048560537204406
"88",1980-04-15,0.3333037635542,1.18222135026466,-0.367470250405332,0.0996103448185576
"89",1980-05-15,0.451605589099569,-1.60754343529148,-1.10345543033563,-0.215781623158479
"90",1980-06-15,0.289907414644939,-0.477308220847625,0.772559389734065,-0.0703661641355155
"91",1980-07-15,0.188209240190309,-0.527073006403769,-0.571425790196237,0.519857913887448
"92",1980-08-15,0.136511065735679,-2.34683779195991,-0.134710970126538,0.324655330910411
"93",1980-09-15,0.154812891281049,0.553397422483942,0.36280384994316,0.081124788933375
"94",1980-10-15,0.183114716826418,-1.8763673630722,-0.471281329987141,-0.669427988043661
"95",1980-11-15,0.0414165423717882,-0.476132148628346,-1.31136650991744,0.302606005979302
"96",1980-12-15,0.0197183679171579,0.674103065815509,-0.0079516898477441,-0.0968184409977347
"97",1981-01-15,0.138020193462528,0.264338280259365,-0.0672368697780456,0.243046186025229
"98",1981-02-15,0.116322019007898,0.814573494703221,-0.282822049708347,-0.474191517951808
"99",1981-03-15,0.294623844553267,-1.29519129085292,-1.59620722963865,-0.0658854919288442
"100",1981-04-15,0.192925670098637,0.255043923590932,0.47860759043105,-0.637771109905881
"101",1981-05-15,0.221227495644007,0.0952791380347879,0.227522410500749,-0.793850111882917
"102",1981-06-15,0.219529321189377,-0.554485647521356,-0.390262769429553,-0.508353814859954
"103",1981-07-15,0.127831146734747,-0.0542504330775007,0.607852050640146,-0.74758902983699
"104",1981-08-15,0.0661329722801164,0.285984781366355,-0.197033129290156,-0.841883898814027
"105",1981-09-15,0.154434797825486,-1.55378000418979,-0.993318309220457,0.277375429208937
"106",1981-10-15,0.0127366233708559,-1.45354478974593,-1.12100348915076,-0.9611003337681
"107",1981-11-15,0.191038448916226,-0.483309575302078,-0.14148866908106,-0.987939149745136
"108",1981-12-15,0.339340274461596,-0.123074360858222,-1.16977384901136,-0.589849185722173
"109",1982-01-15,0.157642100006965,-0.992839146414367,-0.837759028941663,-0.85717465469921
"110",1982-02-15,0.0959439255523352,1.04739606802949,1.01925579112804,-1.29274877067625
"111",1982-03-15,0.184245751097705,1.04763128247334,1.11917061119773,-0.137470861653282
"112",1982-04-15,0.0425475766430748,-0.00213350308279937,1.49858543126743,-0.201978602630319
"113",1982-05-15,0.000849402188444606,-0.631898288638944,-0.164199748662869,-0.432189564607355
"114",1982-06-15,-0.0608487722661856,-1.73166307419509,-1.13588492859317,-1.01689286058439
"115",1982-07-15,-0.112546946720816,1.04857214024877,0.048729891476528,-0.936572090561428
"116",1982-08-15,-0.214245121175446,0.158807354692623,0.405844711546227,-0.00618206053846498
"117",1982-09-15,-0.135943295630076,1.65904256913648,0.601059531615925,0.0146000684844986
"118",1982-10-15,-0.147641470084706,-0.840722216419665,-0.167925648314376,-0.244048861492538
"119",1982-11-15,-0.179339644539337,1.49951299802419,0.703689171755322,0.257293868530426
"120",1982-12-15,-0.0910378189939668,1.67974821246805,1.00970399182502,0.202789313553389
"121",1983-01-15,0.047264006551403,1.4899834269119,1.40131881189472,-0.00318678742364757
"122",1983-02-15,0.175565832096773,-0.629781358644242,-1.76396636803558,-0.00445630440068406
"123",1983-03-15,0.313867657642143,0.850453855799613,-0.525451547965884,-0.489097530377721
"124",1983-04-15,0.242169483187512,-0.949310929756531,-0.696436727896185,-0.0450327523547571
"125",1983-05-15,0.120471308732882,-0.169075715312675,-0.399821907826487,0.177845282668206
"126",1983-06-15,0.118773134278252,0.89115949913118,0.353292912243212,0.15156869569117
"127",1983-07-15,0.147074959823622,1.09139471357504,0.17100773231291,-0.449792101285867
"128",1983-08-15,0.0953767853689916,1.51162992801889,1.13802255238261,-0.773368042262903
"129",1983-09-15,0.0436786109143614,-1.21813485753725,0.206837372452307,-0.66254376023994
"130",1983-10-15,0.0919804364597312,0.552100356906603,1.40855219252201,-0.712735940216976
"131",1983-11-15,0.150282262005101,-1.07766442864954,-0.648532987408295,0.185384873805987
"132",1983-12-15,0.228584087550471,0.192570785794315,0.225281832661403,-0.169899403171049
"133",1984-01-15,0.146885913095841,1.56280600023817,0.943796652731102,-0.858097878148086
"134",1984-02-15,0.12518773864121,0.623041214682026,-0.2641885271992,-0.110537151125122
"135",1984-03-15,0.0134895641865802,-0.466723570874118,-2.3477737071295,0.371027330897841
"136",1984-04-15,0.01179138973195,-0.376488356430263,-0.245658887059803,0.693647420920805
"137",1984-05-15,0.0200932152773198,0.443746858013593,0.516855933009896,-0.115347322056232
"138",1984-06-15,-0.27160495917731,-0.516017927542551,0.0446707530795942,0.526827796966732
"139",1984-07-15,-0.213303133631941,-0.165782713098695,0.0559855731492928,0.389600823989695
"140",1984-08-15,-0.0550013080865708,1.05445250134516,0.502500393218991,0.654802159012658
"141",1984-09-15,-0.056699482541201,0.074687715789016,-0.37628478671131,0.527545874035622
"142",1984-10-15,-0.148397656995831,-0.165077069767128,-0.234069966641612,0.817927185058586
"143",1984-11-15,-0.210095831450461,-0.154841855323273,-0.929955146571913,0.804540132081549
"144",1984-12-15,-0.121794005905092,-0.094606640879417,0.481659673497785,1.11505761210451
"145",1985-01-15,-0.183492180359722,-1.70437142643556,-2.77032550643252,1.24636255512748
"146",1985-02-15,-0.225190354814352,-0.584136211991706,-1.40471068636282,0.327052074150439
"147",1985-03-15,-0.206888529268982,0.10609900245215,0.586204133706881,0.598019684173403
"148",1985-04-15,-0.298586703723612,0.226334216896006,0.68691895377658,0.391118125196366
"149",1985-05-15,-0.260284878178243,-0.583430568660139,-0.397966226153722,0.0516590102193299
"150",1985-06-15,-0.0419830526328728,-0.893195354216283,-0.312651406084023,1.32576504224229
"151",1985-07-15,-0.043681227087503,1.12703986022757,-0.355936586014325,0.862670616265257
"152",1985-08-15,-0.215379401542133,-0.572724925328571,0.0319782340553737,0.56922244228822
"153",1985-09-15,-0.167077575996763,-0.612489710884716,0.147493054125072,0.589072366311184
"154",1985-10-15,-0.108775750451394,0.80774550355914,1.06790787419477,1.11716170533415
"155",1985-11-15,-0.140473924906024,-0.762019281997004,-1.18497730573553,0.453885542357111
"156",1985-12-15,-0.162172099360654,0.128215932446851,-1.91536248566583,-0.132763108619926
"157",1986-01-15,-0.243870273815284,1.01845114689071,-0.535647665596134,0.401370697403038
"158",1986-02-15,-0.235568448269914,-1.09131363866544,-2.87243284552643,0.302267553426001
"159",1986-03-15,-0.277266622724545,1.61892157577842,1.96218197454326,-0.720841550551035
"160",1986-04-15,-0.298964797179175,-0.680843209777726,0.134096794612962,1.09664577947193
"161",1986-05-15,-0.180662971633805,0.75939200466613,0.39771161468266,0.420472055494892
"162",1986-06-15,-0.202361146088435,1.12962721910999,0.565126434752359,0.607512503517855
"163",1986-07-15,-0.184059320543065,0.0298624335538414,0.0219412548220575,-0.577396656459181
"164",1986-08-15,-0.295757494997696,-1.1799023520023,-0.796343925108244,0.0427468105637821
"165",1986-09-15,-0.277455669452326,-1.20966713755845,0.00627089496145458,-0.551557917413254
"166",1986-10-15,-0.229153843906956,1.46056807688541,1.45398571503115,0.127060805609709
"167",1986-11-15,-0.260852018361586,2.20080329132926,0.954800535100852,0.618738445632673
"168",1986-12-15,-0.222550192816216,0.90103850577312,0.0886153551705502,-0.217682808344364
"169",1987-01-15,-0.0942483672708466,-1.23872627978302,-1.11906982475975,0.0991139096785996
"170",1987-02-15,-0.0959465417254768,-0.818491065339169,-1.44495500469005,-1.43800633229844
"171",1987-03-15,0.042355283819893,0.051744149104687,-1.71854018462035,-1.71493057527547
"172",1987-04-15,0.150657109365263,1.91197936354854,0.414674635449344,-0.81908307925251
"173",1987-05-15,0.188958934910633,0.892214577992398,0.352589455519043,-0.597709768229546
"174",1987-06-15,0.307260760456002,-1.90755020756375,-0.683195724411259,-0.612859317206583
"175",1987-07-15,0.405562586001372,0.43268500688011,-0.43948090434156,-0.503093200183619
"176",1987-08-15,0.443864411546742,-0.917079778676035,-0.809166084271862,-0.580585876160656
"177",1987-09-15,0.312166237092112,-1.30684456423218,0.312748735797837,-0.679053696137693
"178",1987-10-15,0.170468062637482,0.0533906502116769,-0.0540364441324645,0.0432014898852709
"179",1987-11-15,0.108769888182851,0.0936258646555326,-0.510121624062766,-0.835507999091765
"180",1987-12-15,0.197071713728221,0.233861079099388,-0.508506803993067,-1.4809540450688
"181",1988-01-15,0.025373539273591,0.934096293543244,0.289808016076631,-0.492686538045839
"182",1988-02-15,-0.0363246351810392,0.6743315079871,-1.04137716385367,-0.684642815022875
"183",1988-03-15,0.0419771903643306,-0.255433277569045,-0.172562343783972,-1.36314712599991
"184",1988-04-15,0.1402790159097,-1.25519806312519,-0.536447523714273,-1.47083915997695
"185",1988-05-15,0.19858084145507,0.545037151318667,-0.822132703644575,-0.700832960953985
"186",1988-06-15,0.25688266700044,0.795272365762522,0.0841821164251238,-0.745039646931021
"187",1988-07-15,0.22518449254581,-0.434492419793622,-0.120003063505178,-1.19835987890806
"188",1988-08-15,0.0534863180911796,-0.0442572053497661,0.277711756564521,-0.312233947885094
"189",1988-09-15,-0.0682118563634506,-1.07402199090591,1.06212657663422,0.510739717137869
"190",1988-10-15,-0.0599100308180808,-1.16378677646205,0.0549413967039179,-0.211184247839167
"191",1988-11-15,0.018391794727289,-0.423551562018199,-0.0124437832263836,-0.501010851816204
"192",1988-12-15,-0.0533063797273412,0.526683652425657,1.70077103684332,-1.66885701379324
"193",1989-01-15,-0.0350045541819714,1.08691886686951,3.12768585691301,-1.58365431477028
"194",1989-02-15,0.0532972713633984,1.91715408131337,3.30070067698271,-1.44596498974731
"195",1989-03-15,-0.118400903091232,1.76738929575722,1.55141549705241,-1.47451859672435
"196",1989-04-15,-0.210099077545862,0.197624510201079,-0.229369682877891,-0.345117870701386
"197",1989-05-15,-0.0617972520004922,1.29785972464494,0.909345137191808,-0.848502918678423
"198",1989-06-15,0.206504573544878,-0.351905060911209,0.365259957261506,-0.98511690965546
"199",1989-07-15,0.344806399090247,0.888330153532646,0.885574777331205,-1.3872449066325
"200",1989-08-15,0.243108224635617,-0.0714346320234977,0.570589597400903,-0.181974088609533
"201",1989-09-15,0.031410050180987,1.96880058242036,0.722504417470602,-0.884849353586569
"202",1989-10-15,-0.0302881242736432,-0.110964203135786,1.0098192375403,-1.21593064156361
"203",1989-11-15,-0.0219862987282734,0.0792710113080694,0.0526340576099988,-1.15040713354064
"204",1989-12-15,-0.0636844731829036,-1.23049377424807,-0.625151122320303,-0.732122574517679
"205",1990-01-15,-0.145382647637534,0.959741440195781,1.0189636977494,-0.295299609494715
"206",1990-02-15,-0.047080822092164,1.32997665463964,3.41957851781909,-0.896103665471752
"207",1990-03-15,-0.00877899654679418,1.38021186908349,3.00769333788879,0.299479235551212
"208",1990-04-15,0.0295228289985756,1.92044708352735,1.89620815795849,0.654380488574175
"209",1990-05-15,0.00782465454394546,-1.6093177020288,0.95992297802819,-0.415027859402861
"210",1990-06-15,-0.0238735199106848,-0.0990824875849407,0.321137798097889,-1.2074876263799
"211",1990-07-15,-0.025571694365315,0.451152726858915,-0.279247381832413,-0.536854667356934
"212",1990-08-15,0.102730131180055,0.891387941302771,-0.163932561762714,1.15073044766603
"213",1990-09-15,0.251031956725425,0.981623155746626,-0.194417741693016,-0.837911290311007
"214",1990-10-15,0.249333782270794,0.151858370190482,0.675997078376683,-0.475448286288044
"215",1990-11-15,0.0476356078161642,-0.317906415365662,0.536011898446381,0.0642038707349197
"216",1990-12-15,-0.00406256663846596,0.142328799078193,1.29182671851608,0.950307357757883
"217",1991-01-15,-0.0757607410930962,0.782564013522049,0.738041538585778,0.271851384780847
"218",1991-02-15,-0.0474589155477264,0.962799227965905,-0.861443641344523,1.31381291280381
"219",1991-03-15,-0.0791570900023566,-0.276965557590239,-0.512528821274825,0.854960647826774
"220",1991-04-15,-0.140855264456987,0.213269656853616,0.544185998794874,0.843793848849737
"221",1991-05-15,-0.212553438911617,0.00350487129747198,0.500200818864572,1.5009820558727
"222",1991-06-15,-0.154251613366247,-0.896259914258672,-0.101984361065729,0.703534660895664
"223",1991-07-15,-0.185949787820877,-0.566024699814817,-0.174869540996031,0.772598408918628
"224",1991-08-15,-0.117647962275508,1.15421051462904,0.809745279073668,-0.216447465058409
"225",1991-09-15,-0.0393461367301378,0.404445729072895,-0.0996399008566335,-1.27671332603545
"226",1991-10-15,-0.231044311184768,-0.265319056483249,-0.239625080786935,0.986356933987518
"227",1991-11-15,-0.242742485639398,0.404916157960606,0.296689739282764,0.932822375010482
"228",1991-12-15,-0.164440660094028,0.385151372404462,1.62490455935246,0.421308730033445
"229",1992-01-15,-0.116138834548659,-0.204613413151682,0.561419379422161,1.37768375705641
"230",1992-02-15,-0.0678370090032888,0.995621801292173,1.13283419949186,0.548065351079372
"231",1992-03-15,-0.109535183457919,0.795857015736029,0.995049019561558,0.0912087451023354
"232",1992-04-15,-0.191233357912549,1.78609223017988,-0.509936160368744,-0.523617258874701
"233",1992-05-15,-0.292931532367179,2.55632744462374,1.35167865970095,0.0236654611482624
"234",1992-06-15,-0.21462970682181,0.126562659067596,-0.292006520229347,0.318454085171226
"235",1992-07-15,-0.35632788127644,0.0867978735114518,0.200808299840352,0.205128868194189
"236",1992-08-15,-0.49802605573107,0.777033087955307,0.54472311991005,-0.116672058782847
"237",1992-09-15,-0.4497242301857,-0.512731697600837,-0.631162060020251,0.138215285240116
"238",1992-10-15,-0.38142240464033,-1.83249648315698,-0.357047239950553,-1.07237235273692
"239",1992-11-15,-0.403120579094961,1.11773873128687,0.725567580119146,-0.424376888713957
"240",1992-12-15,-0.224818753549591,0.39797394573073,1.63498240018884,-0.0748557396909933
"241",1993-01-15,-0.126516928004221,1.52820916017459,3.50329722025854,-0.36417240666803
"242",1993-02-15,-0.168215102458851,0.428444374618442,0.192212040328242,0.946586149354934
"243",1993-03-15,-0.289913276913481,0.598679589062297,0.77172686039794,0.748762909377897
"244",1993-04-15,-0.171611451368112,0.898914803506153,-0.428258319532361,-0.574161830599139
"245",1993-05-15,-0.213309625822742,-0.850849982049991,-1.60064349946266,0.515687812423824
"246",1993-06-15,-0.325007800277372,-0.660614767606135,-0.512928679392964,0.312348625446788
"247",1993-07-15,-0.456705974732002,-3.25037955316228,-0.504413859323266,0.755056418469751
"248",1993-08-15,-0.278404149186632,0.0498556612815759,-0.386999039253567,0.706146181492715
"249",1993-09-15,-0.230102323641263,-0.639909124274568,-0.354884219183869,0.271467331515678
"250",1993-10-15,-0.301800498095893,-0.779673909830713,-0.55956939911417,0.552148793538642
"251",1993-11-15,-0.313498672550523,2.49056130461314,1.00694542095553,-0.225794876438395
"252",1993-12-15,-0.295196847005153,1.490796519057,-0.0992397589747731,0.264324339584569
"253",1994-01-15,-0.346895021459783,0.971031733500854,-0.283324938905075,0.193197257607532
"254",1994-02-15,-0.368593195914414,0.39126694794471,-0.857210118835376,-0.307028768369504
"255",1994-03-15,-0.320291370369044,1.19150216238857,1.88500470123432,-0.276811428346541
"256",1994-04-15,-0.181989544823674,1.07173737683242,0.228419521304021,0.906189569676422
"257",1994-05-15,-0.273687719278304,-0.638027408723723,-0.111965658626281,0.963770611699386
"258",1994-06-15,-0.285385893732934,1.45220780572013,1.60944916144342,0.634903969722349
"259",1994-07-15,-0.327084068187565,1.24244302016399,0.353563981513117,0.408068027745313
"260",1994-08-15,-0.378782242642195,0.312678234607844,0.830078801582815,1.09311538976828
"261",1994-09-15,-0.340480417096825,-1.3870865509483,-0.0818063783474864,0.79062851879124
"262",1994-10-15,-0.122178591551455,-1.03685133650444,0.176008441722212,0.360943699814203
"263",1994-11-15,0.0161232339939146,0.573383877939411,1.78112326179191,0.294442384837167
"264",1994-12-15,-0.0355749404607155,1.95361909238327,0.895238081861609,1.30376268386013
"265",1995-01-15,0.0227268850846543,0.863854306827123,-0.152647098068692,0.742603959883094
"266",1995-02-15,0.00102871063002405,1.07408952127098,1.42976772200101,1.32247227790606
"267",1995-03-15,0.0293305361753939,1.18432473571483,0.393782542070705,1.15520588992902
"268",1995-04-15,0.0976323617207636,-0.91544004984131,-0.962802637859597,1.18516803195198
"269",1995-05-15,0.225934187266133,-1.55520483539745,-0.891187817789898,1.40721406297495
"270",1995-06-15,0.274236012811503,0.0650303790464013,-0.1120729977202,0.894095839997911
"271",1995-07-15,0.272537838356873,-0.284734406509743,-0.217658177650501,0.664236744020875
"272",1995-08-15,0.210839663902243,0.625500807934113,0.542756642419197,0.393900717043838
"273",1995-09-15,0.00914148944761264,0.245736022377968,-0.550128537511104,-0.162919620933198
"274",1995-10-15,0.0974433149929825,0.125971236821824,0.0735862825585946,0.403059028089765
"275",1995-11-15,0.0857451405383522,-1.44379354873432,-0.724998897371707,0.557262113112729
"276",1995-12-15,0.00404696608372204,-1.73355833429046,-2.12908407730201,0.0730335701356921
"277",1996-01-15,-0.0576512083709081,-0.183323119846609,-1.20266925723231,-1.10349574484134
"278",1996-02-15,-0.129349382825538,-0.133087905402753,0.160645562837389,-0.527400949818381
"279",1996-03-15,-0.231047557280169,-0.302852690958897,-1.48603961709291,0.221550870204583
"280",1996-04-15,-0.0827457317347988,-0.232617476515042,-1.52822479702321,0.022812273227546
"281",1996-05-15,-0.194443906189429,-1.12238226207119,-0.229809976953516,-0.88254781674949
"282",1996-06-15,-0.226142080644059,0.49785295237267,0.493004843116183,-0.746271944726527
"283",1996-07-15,-0.277840255098689,0.608088166816525,0.710619663185881,-0.703458563703564
"284",1996-08-15,-0.10953842955332,0.958323381260381,0.12043448325558,-0.3885119086806
"285",1996-09-15,-0.10123660400795,-0.921441404295763,-1.14455069667472,-0.775476633657637
"286",1996-10-15,-0.23293477846258,-0.391206189851908,0.177664123394977,-1.17557606363467
"287",1996-11-15,-0.24463295291721,-0.620970975408052,0.131278943464675,-1.05957642261171
"288",1996-12-15,-0.23633112737184,-1.4707357609642,-1.72620623646563,-2.23398684558875
"289",1997-01-15,-0.0780293018264706,-0.550500546520341,-0.462491416395928,-0.552025182565783
"290",1997-02-15,-0.00972747628110074,1.63973466792352,1.88272340367377,-0.930363125542819
"291",1997-03-15,-0.0314256507357309,1.39996988236737,1.08453822374347,-1.01850294951986
"292",1997-04-15,-0.0931238251903612,-1.07979490318877,0.317053043813168,-0.119044532496892
"293",1997-05-15,-0.0848219996449913,-0.339559688744918,-0.967932136117133,-0.683018291473929
"294",1997-06-15,-0.166520174099622,-1.52932447430106,-0.822117316047435,-0.966419255450965
"295",1997-07-15,-0.0382183485542518,0.280910740142794,-0.438002495977736,-0.947094114428002
"296",1997-08-15,-0.0899165230088819,0.771145954586649,0.112912324091962,-0.467068146405038
"297",1997-09-15,0.00838530253648787,0.551381169030505,0.186527144161661,0.0923442996179252
"298",1997-10-15,0.136687128081858,-1.75838361652564,-0.707958035768641,-1.55993404935911
"299",1997-11-15,0.00498895362722745,-0.958148402081783,-0.669643215698942,-1.22787390833615
"300",1997-12-15,0.0132907791725972,-1.01791318763793,-0.0799283956292436,-0.754894871313184
"301",1998-01-15,0.0715926047179671,0.332322026805928,-2.08971357555955,-0.800172037290221
"302",1998-02-15,0.149894430263337,-0.167442758750216,-0.192598755489847,-1.85303063826726
"303",1998-03-15,0.138196255808707,0.812792455693639,-0.264083935420148,-1.69406563224429
"304",1998-04-15,0.126498081354076,-0.736972329862505,-0.0478691153504495,-1.62267001322133
"305",1998-05-15,0.194799906899446,-1.37673711541865,0.418345704719249,-0.508592799198367
"306",1998-06-15,0.413101732444816,-2.77650190097479,-0.721239475211052,-0.877120601175403
"307",1998-07-15,0.331403557990186,-0.536266686530938,-0.222524655141354,-0.66303088615244
"308",1998-08-15,0.459705383535556,-0.0760314720870821,0.639190164928345,-0.407901564129476
"309",1998-09-15,0.208007209080925,-2.05579625764323,-1.06129501500196,-0.368549508106513
"310",1998-10-15,0.236309034626295,-0.345561043199371,0.282619805067742,-0.20149292508355
"311",1998-11-15,0.244610860171665,-0.335325828755515,-1.46136537486256,0.0532851509394139
"312",1998-12-15,0.222912685717035,0.814909385688341,1.34114944520714,1.13604114796238
"313",1999-01-15,-0.0187854887375953,0.715144600132196,0.0977642652768373,0.734205884985341
