"time","pdo","pdo_z","pdo_int","pdo_int_z"
1986-10-01,1,1.20043935093929,18.0889165213552,1.40435900001094
1986-11-01,1.68,1.79862723658312,18.5356510172381,1.43991908662602
1986-12-01,1.71,1.82501787859682,19.5619594614363,1.52161328643782
1987-01-01,1.47,1.61389274248723,20.5718956958066,1.60200425758713
1987-02-01,1.46,1.605095861816,21.3286261176352,1.66224003430125
1987-03-01,1.35,1.50833017443244,22.0450292245497,1.71926575487573
1987-04-01,1.38,1.53472081644614,22.6348165146259,1.76621285055085
1987-05-01,0.82,1.0420954988571,23.226419976296,1.81330451356916
1987-06-01,0.05,0.364735687172174,23.3007479761408,1.819221025808
1987-07-01,1.38,1.53472081644614,22.6946191643071,1.77097314424222
1987-08-01,1.74,1.85140852061052,23.2837308489071,1.81786646169006
1987-09-01,1.44,1.58750210047353,24.1649839174798,1.88801424686686
1987-10-01,0.68,0.918939169459841,24.7456116880583,1.93423224436466
1987-11-01,0.93,1.13886118624066,24.6334837038491,1.92530685161527
1987-12-01,0.94,1.14765806691189,24.7459497357627,1.93425915297763
1988-01-01,0.23,0.523079539254365,24.8625265636845,1.9435386738931
1988-02-01,0.47,0.734204675363952,24.3496674961187,1.90271506830175
1988-03-01,0.49,0.751798436706418,24.0693026924777,1.88039801691401
1988-04-01,0.34,0.619845226637926,23.8182135169975,1.8604113068872
1988-05-01,0.37,0.646235868651624,23.4456331804272,1.83075389479653
1988-06-01,0.21,0.505485777911899,23.114967666561,1.80443290453929
1988-07-01,-0.15,0.188798073747518,22.6573297916996,1.76800490845124
1988-08-01,-0.88,-0.453374215252477,21.9020724574596,1.70788638957758
1988-09-01,-0.98,-0.541343021964805,20.536111889813,1.59915586496853
1988-10-01,-0.36,0.00406357965162915,19.139097539106,1.48795345778598
1988-11-01,-0.06,0.267969999788613,18.3456987212948,1.42479887504906
1988-12-01,-0.14,0.197594954418751,17.8492646076962,1.38528269655614
1989-01-01,-1.24,-0.770061919416858,17.3031402034609,1.34181116862132
1989-02-01,-1.45,-0.954796413512747,15.8121141088999,1.22312542226283
1989-03-01,-1.24,-0.770061919416858,14.1984796075163,1.0946800410283
1989-04-01,-0.32,0.0392511023365604,12.8368143711196,0.986291424986185
1989-05-01,-0.09,0.241579357774915,12.3411982079928,0.946840355388809
1989-06-01,0.11,0.417516971199571,12.068560973768,0.925138418885404
1989-07-01,0.56,0.813376601405047,11.9832212377273,0.918345371934058
1989-08-01,-0.44,-0.0663114657182333,12.297296954227,0.943345813550625
1989-09-01,-0.57,-0.18067091444426,11.718598115416,0.89728135911108
1989-10-01,-0.51,-0.127889630416863,11.0496522794961,0.844033239511312
1989-11-01,-0.76,-0.347811647197683,10.4613604707669,0.797205184220859
1989-12-01,-0.1,0.232782477103682,9.6776588039539,0.734822495153653
1990-01-01,-0.42,-0.0487177043757677,9.5072054975595,0.721254404050159
1990-02-01,-1.28,-0.805249442101789,9.06235423078542,0.685844222559575
1990-03-01,-1.24,-0.770061919416858,7.87950669573424,0.591689503847438
1990-04-01,-0.15,0.188798073747518,6.78113199732846,0.504258826854523
1990-05-01,-0.32,0.0392511023365604,6.68738290452062,0.496796394714054
1990-06-01,-0.25,0.10082926703519,6.44799305250216,0.477740951378017
1990-07-01,-0.31,0.0480479830077932,6.28015594234976,0.464381109616861
1990-08-01,-0.43,-0.0575145850470005,6.06653076109298,0.447376535269761
1990-09-01,-0.26,0.0920323863639572,5.75624406100044,0.42267769953514
1990-10-01,-1.16,-0.699686874046995,5.60843294482271,0.410911927824217
1990-11-01,-1.88,-1.33306228237576,4.67506136474144,0.336615506711369
1990-12-01,-2.22,-1.63215622519767,3.14720485883478,0.214998057899655
1991-01-01,-1.8,-1.26268723700589,1.38391509785233,0.0746401110522514
1991-02-01,-1.09,-0.638108709348366,0.0635647317692545,-0.0304598393945665
1991-03-01,-1.11,-0.655702470690831,-0.577192508069497,-0.0814641454374184
1991-04-01,-1.63,-1.11314026559494,-1.2088452909241,-0.131743736281593
1991-05-01,-1.65,-1.1307340269374,-2.27161700273053,-0.216340413888079
1991-06-01,-2.25,-1.65854686721137,-3.30770032122083,-0.298812694147404
1991-07-01,-1.57,-1.06035898156754,-4.82842634171467,-0.419862555989175
1991-08-01,-0.58,-0.189467795115493,-5.68760089237743,-0.488252890115187
1991-09-01,0.37,0.646235868651624,-5.64008531697719,-0.484470648107082
1991-10-01,0.41,0.681423391336555,-4.75884589345152,-0.414323949076665
1991-11-01,0.56,0.813376601405047,-3.87913725655449,-0.344299100732965
1991-12-01,-0.21,0.136016789720121,-2.90412993612633,-0.266688472755272
1992-01-01,0.08,0.391126329185873,-2.64710773240095,-0.246229493404658
1992-02-01,0.17,0.470298255226968,-2.14568524769837,-0.206316240340247
1992-03-01,0.12,0.426313851870804,-1.58598344048397,-0.161763950497865
1992-04-01,0.55,0.804579720733814,-1.09358694525967,-0.12256916661502
1992-05-01,1.26,1.42915824839134,-0.243441101806701,-0.05489751800213
1992-06-01,1.22,1.39397072570641,1.19586052582659,0.0596709583872387
1992-07-01,1.5,1.64028338450093,2.54000372962356,0.166664819820834
1992-08-01,0.85,1.0684861408708,4.07445362539018,0.288807102771546
1992-09-01,0.45,0.716610914021486,4.97317086520305,0.360345036789956
1992-10-01,1.28,1.44675200973381,5.48256632650774,0.400892939162097
1992-11-01,1.31,1.47314265174751,6.70087807263706,0.497870610722732
1992-12-01,0.33,0.611048345966693,7.89481747135803,0.592908242298002
1993-01-01,-0.28,0.0744386250214916,8.17691508935147,0.615363225788657
1993-02-01,0.02,0.338345045158476,7.91064891898331,0.594168426264062
1993-03-01,0.24,0.531876419925597,7.91938359251749,0.594863706682951
1993-04-01,1,1.20043935093929,8.12128569608819,0.610935123501912
1993-05-01,1.79,1.89539292396668,8.9833381430238,0.67955453830487
1993-06-01,2.05,2.12411182141873,10.5044253110312,0.800633147505487
1993-07-01,1.48,1.62268962315847,12.1908527444903,0.934872849513154
1993-08-01,1.96,2.04493989537764,13.3055901699616,1.02360600034024
1993-09-01,1.15,1.33239256100778,14.7961304749242,1.14225307782414
1993-10-01,1.31,1.47314265174751,15.5120175994768,1.19923772617865
1993-11-01,1.13,1.31479879966532,16.3388261845795,1.26505172794326
1993-12-01,0.67,0.910142288788608,16.9728405598873,1.31551930165637
1994-01-01,0.85,1.0684861408708,17.1757811586806,1.33167338274327
1994-02-01,0.33,0.611048345966693,17.528609751273,1.35975855509619
1994-03-01,0.27,0.558267061939296,17.4092993576034,1.35026144222025
1994-04-01,0.49,0.751798436706418,17.2421789463092,1.33695864972149
1994-05-01,0.55,0.804579720733814,17.2755532602527,1.33961524666103
1994-06-01,0.1,0.408720090528338,17.3603182618093,1.34636254472075
1994-07-01,-0.91,-0.479764857266175,17.0456917580956,1.32131826041638
1994-08-01,-0.88,-0.453374215252477,15.8556897442421,1.22659404485938
1994-09-01,-1.51,-1.00757769754014,14.7416617896462,1.13791736794692
1994-10-01,-1.06,-0.611718067334667,13.1198481842042,1.00882092964956
1994-11-01,-1.93,-1.37704668573192,11.961469775861,0.916613954559536
1994-12-01,-2.22,-1.63215622519767,10.0860285161349,0.76732874320471
1995-01-01,-0.86,-0.435780453910011,8.0336211027649,0.60395701780293
1995-02-01,0.02,0.338345045158476,7.26310643623968,0.542624014570929
1995-03-01,0.46,0.725407794692719,7.29882204655484,0.545466978810365
1995-04-01,0.49,0.751798436706418,7.72011225597444,0.579001699041543
1995-05-01,0.89,1.10367366355573,8.15023934868192,0.613239835592752
1995-06-01,1.03,1.22682999295299,8.91431970604257,0.674060667516495
1995-07-01,1,1.20043935093929,9.76971971124379,0.742150547648507
1995-08-01,-0.11,0.223985596432449,10.5630874075479,0.805302653112024
1995-09-01,1.22,1.39397072570641,10.3469443619992,0.788097656650376
1995-10-01,0.64,0.88375164677491,11.3097924059557,0.86474040565634
1995-11-01,0.05,0.364735687172174,11.7223027024824,0.897576244413579
1995-12-01,0.44,0.707814033350254,11.5986091103845,0.887730228739234
1996-01-01,1.01,1.20923623161052,11.8231477641354,0.905603516003601
1996-02-01,1.01,1.20923623161052,12.5397528389069,0.962645313228876
1996-03-01,0.85,1.0684861408708,13.2264993688963,1.0173103689031
1996-04-01,1.37,1.5259239357749,13.7438813693965,1.05849400016603
1996-05-01,2.13,2.1944868667886,14.6971435814465,1.13437371650715
1996-06-01,1.1,1.28840815765162,16.2792494656748,1.26030941835218
1996-07-01,0.57,0.82217348207628,16.8893555622567,1.30887389196859
1996-08-01,-0.66,-0.259842840485355,17.0078058959056,1.31830254402694
1996-09-01,0.07,0.38232944851464,16.0393044764242,1.24120978606669
1996-10-01,0.4,0.672626510665322,15.7533295717545,1.21844617037657
1996-11-01,0.38,0.655032749322857,15.7695673502634,1.21973869829983
1996-12-01,-0.03,0.294360641802312,15.7675347933252,1.21957690667318
1997-01-01,0.44,0.707814033350254,15.404914818739,1.19071233985892
1997-02-01,0.29,0.575860823281761,15.4708574013085,1.1959613724933
1997-03-01,0.39,0.66382962999409,15.4020991662024,1.19048821378627
1997-04-01,0.73,0.962923572816005,15.4241746642714,1.19224542445757
1997-05-01,1.59,1.71945531054203,15.7444242927427,1.21773730975374
1997-06-01,2.55,2.56395585498038,16.8078619244205,1.30238699461291
1997-07-01,1.49,1.6314865038297,18.6714901992167,1.45073189181881
1997-08-01,2.27,2.31764319618586,19.5249979447457,1.51867114799305
1997-09-01,1.8,1.90418980463792,21.0290995599005,1.63839770639793
1997-10-01,1.78,1.88659604329545,22.0570768828759,1.72022474903789
1997-11-01,1.48,1.62268962315847,23.0246280560515,1.79724186734808
